DO	pH	ORP	Cond	Temp	WQI
8.125222374	7.9935017	0.10998702	389.42307	25.891449	12.08436549
8.125484013	7.96781	0.10995102	389.39093	25.889679	12.08313438
8.124911087	7.991807	0.11002898	389.39737	25.893555	12.08582554
8.124221038	7.989162	0.11007714	389.42752	25.898224	12.08882183
8.123792636	7.9424086	0.109760284	389.35797	25.901123	12.0888244
8.124478187	7.9422784	0.109629154	389.43335	25.896484	12.08540147
8.123991094	7.940058	0.10950494	389.4019	25.89978	12.08666895
8.124148921	7.98842	0.10975385	389.55646	25.898712	12.0873761
8.124460157	7.948414	0.109743595	389.43808	25.896606	12.0860861
8.122570746	7.956594	0.10969806	389.5247	25.909393	12.09333982
8.123882776	7.9501104	0.10980868	389.46884	25.900513	12.08872596
8.124203009	7.9469233	0.1097815	389.4231	25.898346	12.08730959
8.121551963	7.9393845	0.10955572	389.52942	25.91629	12.09662008
8.123391165	7.942692	0.10955453	389.464	25.90384	12.08931528
8.121786365	7.9423175	0.10960722	389.45178	25.914703	12.0959658
8.12258419	7.9812117	0.10996342	389.5592	25.909302	12.09470804
8.122521109	7.9662905	0.110099554	389.5909	25.909729	12.09568765
8.122277659	7.9723067	0.11015439	389.53046	25.911377	12.09694749
8.121750178	7.9935503	0.11032677	389.53952	25.914948	12.09996413
8.120366692	7.9429126	0.109931946	389.54654	25.924316	12.10333903
8.1220388	7.9830985	0.11022377	389.50513	25.912994	12.09826702
8.120492795	7.936205	0.10989022	389.53055	25.923462	12.10261509
8.121173281	7.9868855	0.11011577	389.56012	25.918854	12.10112305
8.121655648	7.975665	0.10997605	389.55713	25.915588	12.0984604
8.11974036	7.9358363	0.10971069	389.59805	25.928558	12.10463917
8.120939058	7.9864817	0.10996342	389.64682	25.92044	12.10123635
8.12044318	7.98699	0.11007428	389.66666	25.923798	12.10379801
8.118577987	7.9933314	0.11012602	389.5611	25.936432	12.11147675
8.119587112	7.9443765	0.109870195	389.64835	25.929596	12.10610179
8.117857297	7.9503503	0.10977912	389.7415	25.941315	12.11247824
8.119452028	7.948543	0.10956621	389.58203	25.930511	12.10500935
8.119240182	7.9455585	0.10965061	389.68915	25.931946	12.10630215
8.118789655	7.9532275	0.109876394	389.65497	25.934998	12.10929951
8.119258192	7.9489956	0.109776735	389.7271	25.931824	12.10690635
8.118384336	7.9407043	0.10978627	389.70956	25.937744	12.11042511
8.117650099	7.9914217	0.10997462	389.7156	25.942719	12.11434777
8.117641097	7.992106	0.109912634	389.69687	25.94278	12.11405143
8.117303461	7.976762	0.10994506	389.62936	25.945068	12.11556496
8.117195446	7.96883	0.10987258	389.72607	25.9458	12.1156053
8.117942894	7.934166	0.109690905	389.70377	25.940735	12.11166598
8.116087704	7.944454	0.10972881	389.641	25.953308	12.11923091
8.116366828	7.938631	0.109570265	389.62787	25.951416	12.11727393
8.116146271	7.950338	0.109690666	389.73026	25.952911	12.11879416
8.116695543	7.9642906	0.10989618	389.75	25.949188	12.11771548
8.116393826	7.980303	0.11016536	389.6804	25.951233	12.1203548
8.115700469	7.9497647	0.11001444	389.69098	25.955933	12.12229772
8.116799119	7.9894533	0.11021423	389.76248	25.948486	12.1190083
8.115551928	7.987125	0.11020708	389.7089	25.95694	12.12391917
8.116218264	7.9403725	0.11007953	389.7167	25.952423	12.12059167
8.11540339	7.961319	0.110117674	389.73257	25.957947	12.12402964
8.114854272	7.967178	0.11039519	389.7659	25.96167	12.12769537
8.115061345	7.930465	0.11013484	389.85004	25.960266	12.12547892
8.114692189	7.918158	0.10998702	389.82504	25.962769	12.12615194
8.1146652	7.9704866	0.1102736	389.83902	25.962952	12.12779428
8.113981244	7.936454	0.11029649	389.8277	25.96759	12.13063102
8.113994663	7.91126	0.10997772	389.82053	25.967499	12.12887008
8.112802327	7.9853516	0.11001325	389.89166	25.975586	12.13379191
8.113909138	7.9499583	0.109942436	389.88754	25.968079	12.12902044
8.112788912	7.950506	0.109924555	389.9641	25.975677	12.13336999
8.112599777	7.9537516	0.10995197	389.94708	25.97696	12.13426739
8.113076831	7.970774	0.10989165	389.96982	25.973724	12.13205118
8.112824883	7.9460306	0.10975075	389.98465	25.975433	12.13229615
8.112608917	7.9647837	0.10982442	390.02	25.976898	12.13354782
8.111560778	7.9934964	0.11006808	390.08643	25.984009	12.13901242
8.112694417	7.9447374	0.109868765	389.98444	25.976318	12.13344609
8.112644886	7.995257	0.11022568	390.14993	25.976654	12.13555469
8.111902565	7.9504986	0.10996151	390.10675	25.98169	12.13708521
8.112123068	7.99255	0.11028695	390.1162	25.980194	12.13795363
8.111542945	7.977281	0.11028838	390.0625	25.98413	12.14026336
8.111335882	7.94464	0.11002493	390.06912	25.985535	12.13967371
8.109645085	7.9515715	0.110002756	390.16388	25.99701	12.14626443
8.110297166	7.949902	0.11000872	390.1013	25.992584	12.14370876
8.110467936	7.943169	0.10986018	390.12527	25.991425	12.14223535
8.110337537	7.955435	0.109906435	390.1231	25.99231	12.1430006
8.109941943	7.9818544	0.11008048	390.28116	25.994995	12.1455028
8.110130822	7.95437	0.10980463	390.2295	25.993713	12.14327551
8.110090305	7.959814	0.10971069	390.19177	25.993988	12.14293304
8.109708138	7.9531555	0.10976887	390.1604	25.996582	12.14476126
8.108777455	8.006004	0.11014724	390.23615	26.0029	12.15048142
8.108597763	7.966934	0.10981822	390.1792	26.00412	12.14943188
8.108076399	8.001896	0.11001849	390.32254	26.00766	12.15257366
8.108215718	7.999608	0.11018491	390.2448	26.006714	12.15291234
8.107995402	7.9885983	0.110149145	390.26352	26.00821	12.15359502
8.10786522	7.952756	0.10990453	390.28812	26.009094	12.15280117
8.107564077	8.0053835	0.11005616	390.25323	26.011139	12.15480849
8.106773248	7.9587717	0.10973358	390.3765	26.01651	12.15621859
8.107325975	7.9987655	0.11013651	390.41794	26.012756	12.15618378
8.10603643	7.9986153	0.11012006	390.41693	26.021515	12.1612129
8.106737324	7.962245	0.10981631	390.40906	26.016754	12.15680434
8.107662885	7.9673963	0.10978246	390.41727	26.010468	12.15295014
8.106845096	7.956416	0.109683275	390.37408	26.016022	12.15566399
8.107411231	7.9694147	0.10959506	390.44772	26.012177	12.15294484
8.10466645	8.004726	0.10986972	390.38272	26.030823	12.16530822
8.104549753	7.9674067	0.10991883	390.4518	26.031616	12.16603439
8.104846138	7.9596515	0.10957384	390.439	26.029602	12.1630101
8.105452505	8.004541	0.10989523	390.52124	26.025482	12.16232562
8.10509309	7.9684596	0.10959363	390.47253	26.027924	12.16213615
8.105191993	7.97015	0.109428644	390.4234	26.027252	12.16085983
8.105169475	7.964725	0.10936999	390.43912	26.027405	12.16063497
8.104132139	8.007348	0.10968447	390.38403	26.034454	12.16643609
8.104280315	7.997205	0.10969663	390.3971	26.033447	12.16591323
8.103579792	7.9714365	0.109725	390.4791	26.038208	12.16884507
8.103507995	7.9675674	0.10963559	390.49008	26.038696	12.168651
8.102969256	7.9906716	0.10991764	390.46545	26.042358	12.17229983
8.102901882	7.971471	0.11001086	390.52136	26.042816	12.17306658
8.102852455	7.9936237	0.10996795	390.55365	26.043152	12.17303285
8.10326554	7.9690804	0.1101079	390.60028	26.040344	12.17214335
8.101429592	7.9952874	0.11005783	390.5459	26.052826	12.17916063
8.10272683	7.9673014	0.110067606	390.4996	26.044006	12.17406523
8.101802106	7.9692173	0.110332966	390.609	26.050293	12.17915634
8.102206126	7.9665027	0.11000323	390.59616	26.047546	12.17578664
8.101187246	8.012436	0.110313416	390.54688	26.054474	12.18149153
8.101003289	8.001295	0.110366344	390.69653	26.055725	12.18250506
8.102030953	7.9727683	0.11017728	390.6542	26.048737	12.17741419
8.101299594	7.963334	0.110079765	390.65366	26.05371	12.179794
8.101555329	7.9692554	0.10996175	390.6727	26.051971	12.17814696
8.099724468	8.005852	0.110173464	390.72827	26.064423	12.18654646
8.10097638	7.9803095	0.11014843	390.7853	26.055908	12.18144445
8.100621723	7.968633	0.109971285	390.77026	26.05832	12.18190283
8.100464841	7.990945	0.11014557	390.80273	26.059387	12.18345904
8.100464841	7.990945	0.11014557	390.80273	26.059387	12.18345904
8.100464841	7.990945	0.11014557	390.80273	26.059387	12.18345904
8.100464841	7.990945	0.11014557	390.80273	26.059387	12.18345904
8.099661697	7.97819	0.11005306	390.79788	26.06485	12.18615053
8.10036604	8.010691	0.110232115	390.8156	26.060059	12.18431474
8.099787386	7.972249	0.10989022	390.85242	26.063995	12.18477941
8.099244523	8.011845	0.11029792	390.8331	26.067688	12.18911773
8.099145747	7.971464	0.11017084	390.86328	26.06836	12.18882891
8.09807831	7.979993	0.110067606	390.82507	26.075623	12.19251174
8.09800219	8.014728	0.110242605	390.8178	26.076141	12.1937513
8.098701871	7.979587	0.11021924	390.9288	26.07138	12.19084962
8.097813804	7.9659233	0.11000109	390.9464	26.077423	12.19320503
8.097836286	8.013055	0.1102097	391.02197	26.07727	12.19423337
8.09793474	7.9661093	0.109912634	390.9924	26.0766	12.19225125
8.097293652	8.000211	0.109951735	390.99585	26.080963	12.19500472
8.097311577	8.015928	0.11013484	390.8818	26.080841	12.19591451
8.096011447	7.9757876	0.109950304	391.023	26.089691	12.20008517
8.097647907	7.9727983	0.1097126	391.03995	26.078552	12.19231787
8.096410409	8.014169	0.109959126	390.95645	26.086975	12.19854925
8.096383526	7.9777884	0.109871864	391.0041	26.087158	12.19818845
8.09533009	8.00542	0.10994339	391.0173	26.09433	12.20275193
8.095549805	7.964509	0.10967541	391.03812	26.092834	12.20044444
8.095899374	7.9993486	0.10972452	391.02432	26.090454	12.19932035
8.096083128	7.970624	0.10950017	391.12717	26.089203	12.19738929
8.09459964	8.012533	0.109820604	391.1756	26.099304	12.20499276
8.095074551	7.9741125	0.10990095	391.11206	26.09607	12.20353862
8.094859558	7.994761	0.11002779	391.1412	26.097534	12.20507127
8.094805811	7.976949	0.10984206	391.18747	26.0979	12.20428956
8.09325535	7.9965706	0.10998726	391.2	26.10846	12.21122004
8.094604045	7.9853573	0.109791994	391.17944	26.099274	12.20482201
8.094070892	7.9719596	0.10954285	391.15506	26.102905	12.205603
8.093806468	8.01338	0.10968685	391.20416	26.104706	12.20742373
8.093349449	8.000323	0.10991645	391.2306	26.107819	12.21046729
8.093080662	7.984889	0.109791756	391.28995	26.10965	12.21086591
8.093667581	8.017855	0.110048294	391.30475	26.105652	12.20991117
8.093286765	7.982207	0.10997796	391.3168	26.108246	12.21104556
8.09205498	8.023934	0.11014867	391.31085	26.116638	12.21684811
8.092390782	8.005843	0.11001277	391.3037	26.11435	12.21478753
8.091862433	8.005285	0.11010623	391.291	26.11795	12.21738483
8.092619312	7.9724436	0.109751225	391.32407	26.112793	12.21247953
8.091074131	7.9772997	0.10980129	391.30054	26.123322	12.21887941
8.091544425	7.971287	0.10973072	391.3523	26.120117	12.21663511
8.090980224	8.018607	0.10997486	391.28134	26.123962	12.22018189
8.090984626	7.9720545	0.10977697	391.34518	26.123932	12.2191043
8.090518937	7.978709	0.10977483	391.37793	26.127106	12.22094081
8.089538413	8.024906	0.109998226	391.35272	26.13379	12.22602854
8.089408748	7.9745407	0.10973835	391.37143	26.134674	12.22515089
8.090841423	8.023902	0.10991621	391.3643	26.124908	12.2204185
8.090026448	8.025356	0.110158205	391.33456	26.130463	12.22494892
8.089144589	8.028196	0.11035895	391.29672	26.136475	12.22952378
8.089802594	7.983297	0.11018157	391.43735	26.131989	12.2259624
8.088352497	7.994501	0.11004543	391.35696	26.141876	12.23098744
8.089386306	8.022992	0.11027241	391.37445	26.134827	12.22810098
8.089005989	7.971508	0.110090494	391.45358	26.13742	12.22863563
8.08928334	7.9745336	0.109933615	391.45667	26.135529	12.2266946
8.088236063	8.002174	0.11011171	391.43582	26.14267	12.23180455
8.087913905	7.998073	0.11008668	391.44327	26.144867	12.23294886
8.087417295	8.015234	0.11022663	391.5498	26.148254	12.23566927
8.088164503	8.025053	0.11047268	391.5199	26.143158	12.23402228
8.086942875	8.022465	0.11058068	391.45273	26.15149	12.23944858
8.0867372	7.9766684	0.110394955	391.56396	26.152893	12.2392698
8.087439581	8.020201	0.11064625	391.59378	26.148102	12.2378288
8.086719316	8.026417	0.110798836	391.58997	26.153015	12.24150441
8.086240717	7.9786696	0.11048269	391.54	26.15628	12.24170998
8.086535933	7.985535	0.11036277	391.54547	26.154266	12.23989606
8.086580642	7.975144	0.11017537	391.5514	26.153961	12.23871471
8.085551855	8.021906	0.11039591	391.64514	26.16098	12.24397867
8.084939147	8.032724	0.11055708	391.53485	26.165161	12.24727346
8.084237146	8.025549	0.11054993	391.6459	26.169952	12.25002087
8.085091107	8.024244	0.11060619	391.67603	26.164124	12.24693353
8.08504187	8.026009	0.11069226	391.61816	26.16446	12.24759
8.084509963	7.982376	0.110271454	391.6002	26.16809	12.24744643
8.083682624	7.999083	0.110256195	391.70752	26.173737	12.25064777
8.085006261	7.984646	0.11008787	391.60873	26.164703	12.24449351
8.083441204	7.9840593	0.10984874	391.68604	26.175385	12.24942299
8.083552977	7.980963	0.10983014	391.76254	26.174622	12.24887981
8.083459223	7.977518	0.109810114	391.73163	26.175262	12.24914457
8.081693631	7.9923387	0.10981536	391.84637	26.187317	12.25617899
8.082654481	8.036842	0.109956026	391.85513	26.180756	12.25311966
8.08310151	7.98547	0.109901905	391.83615	26.177704	12.2510558
8.081733901	7.9968424	0.109909296	391.80908	26.187042	12.25652242
8.082010963	8.028852	0.11019468	391.95016	26.18515	12.2569518
8.080750843	8.006901	0.1103425	391.90173	26.193756	12.26274418
8.081666834	7.990002	0.110245705	391.8767	26.1875	12.25859074
8.080911743	8.002062	0.11027646	391.97913	26.192657	12.2617519
8.081456855	8.033625	0.11052108	391.99448	26.188934	12.26089922
8.081586297	7.985118	0.1102705	391.93683	26.18805	12.25904317
8.080183417	8.001703	0.11031246	391.9717	26.197632	12.26483493
8.080715121	8.025081	0.11061096	391.9761	26.194	12.26432411
8.079575957	7.985357	0.11032987	392.0243	26.201782	12.26733876
8.079468672	8.028201	0.11062503	391.9977	26.202515	12.26934571
8.07951785	8.033672	0.11052251	392.0559	26.202179	12.26860134
8.079294503	8.011219	0.11037159	392.0625	26.203705	12.26867914
8.079406175	7.990647	0.110266685	392.17722	26.202942	12.26767401
8.078584431	7.99656	0.11047363	392.17697	26.208557	12.27204353
8.078026196	7.9941716	0.1101768	392.11612	26.212372	12.27266859
8.077758297	7.9953227	0.11011648	392.08972	26.214203	12.27340854
8.077847546	7.993372	0.110075	392.1506	26.213593	12.27283216
8.0776512	8.036796	0.110399485	392.21942	26.214935	12.27534962
8.077155543	7.997295	0.11030412	392.1271	26.218323	12.27680563
8.077588581	7.9889936	0.11019564	392.17236	26.215363	12.27450608
8.077008231	8.033507	0.11053753	392.1589	26.21933	12.27864061
8.076503867	8.030406	0.11067414	392.1929	26.222778	12.2813739
8.076320742	8.029459	0.11079669	392.17926	26.22403	12.2827571
8.076061862	8.027961	0.11073017	392.20505	26.2258	12.28342804
8.076017255	7.9919176	0.1104548	392.31375	26.226105	12.28212986
8.07512914	7.990709	0.11021972	392.32224	26.232178	12.28439477
8.073826305	7.991609	0.11020446	392.27164	26.241089	12.289483
8.075231792	8.038412	0.11033821	392.30496	26.231476	12.28462219
8.074763297	7.9831285	0.110251665	392.26172	26.23468	12.28601766
8.07404047	8.022086	0.11032057	392.26688	26.239624	12.28925516
8.073050129	8.017064	0.11050153	392.38226	26.246399	12.29415451
8.073482783	8.002594	0.110385895	392.3623	26.243439	12.29181815
8.072836009	7.9943676	0.11043596	392.35794	26.247864	12.29465292
8.072813794	8.0148735	0.1108067	392.36243	26.248016	12.29672719
8.073313371	7.9982324	0.11079526	392.42325	26.244598	12.29468345
8.072131311	7.9851284	0.110905886	392.35367	26.252686	12.29996681
8.072430305	7.9777775	0.11073089	392.3808	26.25064	12.29784284
8.072572941	7.984776	0.11074281	392.4495	26.249664	12.29734069
8.072706665	7.9780884	0.11055589	392.47787	26.248749	12.29580868
8.072193856	7.9780474	0.110500574	392.5187	26.252258	12.2975473
8.070495078	7.985316	0.110589266	392.49863	26.263885	12.30476362
8.071328682	7.9951396	0.11048436	392.49432	26.258179	12.30089367
8.069826374	7.9880824	0.1104579	392.57104	26.268463	12.30671346
8.070575276	8.026646	0.11054754	392.54507	26.263336	12.30422184
8.070392531	7.9939384	0.11062837	392.5841	26.264587	12.30538003
8.069233561	8.0197115	0.11091685	392.59128	26.272522	12.31152455
8.070009097	8.00493	0.110886574	392.57324	26.267212	12.30828483
8.069126661	8.000473	0.110886335	392.75055	26.273254	12.31178528
8.069162294	8.01667	0.1107707	392.72324	26.27301	12.31102441
8.068859277	7.988351	0.11076307	392.7025	26.275085	12.31218598
8.069028526	7.994908	0.1107831	392.74005	26.273926	12.31162166
8.067745218	8.01031	0.11106229	392.8671	26.282715	12.31820981
8.067277336	7.990033	0.110952854	392.7935	26.28592	12.31948023
8.066881023	7.993498	0.11084914	392.8458	26.288635	12.32049729
8.067215149	7.990754	0.1107924	392.8145	26.286346	12.31886742
8.066738417	7.9952655	0.11092448	392.8191	26.289612	12.32146679
8.065740735	8.028124	0.1112268	392.90167	26.296448	12.32704541
8.065865507	7.989697	0.11104989	392.8961	26.295593	12.32560256
8.065834277	7.9936666	0.110799074	392.92178	26.295807	12.32438283
8.065486971	8.018999	0.11114907	392.90836	26.298187	12.32763601
8.064899091	8.031991	0.11135125	392.97232	26.302216	12.33105197
8.065086142	8.012576	0.111427784	392.98077	26.300934	12.33071971
8.064681117	8.028111	0.11146736	392.99686	26.30371	12.33253896
8.06380845	7.984102	0.11130285	393.07764	26.309692	12.33512062
8.063376554	7.9829626	0.11109209	392.994	26.312653	12.33570543
8.063892909	7.987521	0.111027	393.12115	26.309113	12.3333077
8.063149609	7.9907126	0.11087155	393.0584	26.314209	12.33542454
8.062891466	7.9908338	0.110844135	393.20132	26.315979	12.33630205
8.062023656	7.9968433	0.111219645	393.11057	26.32193	12.3417574
8.06188572	8.034032	0.11136675	393.1335	26.322876	12.34309283
8.061858892	8.023336	0.11152983	393.15057	26.32306	12.34407293
8.061485203	7.992494	0.1114707	393.19882	26.325623	12.34523905
8.061267245	8.037134	0.1116879	393.17096	26.327118	12.34726754
8.060969117	7.987936	0.11150789	393.268	26.329163	12.34748625
8.060066105	7.9969997	0.11131239	393.2387	26.335358	12.35002231
8.061142743	8.009048	0.11144948	393.26947	26.327972	12.34648434
8.059981571	7.993213	0.11130166	393.26273	26.335938	12.35030028
8.058305047	7.9959803	0.11128092	393.4002	26.347443	12.35684205
8.059390164	7.9932413	0.11118293	393.36575	26.339996	12.35201108
8.058740841	8.017883	0.11122179	393.48755	26.344452	12.35479594
8.058216174	8.029919	0.1115036	393.38458	26.348053	12.35838764
8.057704968	8.021622	0.11163592	393.44608	26.351562	12.36112509
8.058531899	8.024624	0.111490965	393.50833	26.345886	12.35706708
8.057624847	7.999048	0.11158681	393.55258	26.352112	12.36117995
8.057220329	8.003676	0.11141801	393.52246	26.354889	12.36188089
8.056335816	7.9878507	0.11117625	393.6502	26.360962	12.36409572
8.055540293	7.9995327	0.11134863	393.5933	26.366425	12.36817602
8.056300282	8.038789	0.11153746	393.69907	26.361206	12.36617178
8.056189166	8.043139	0.11164212	393.638	26.361969	12.36717339
8.055558202	7.9978533	0.11124325	393.68198	26.366302	12.36754042
8.055584703	8.004649	0.11113119	393.68048	26.36612	12.36683493
8.054780574	7.997471	0.11103821	393.76413	26.371643	12.36952782
8.054816096	8.047978	0.111308575	393.77844	26.371399	12.37083524
8.053785469	8.016016	0.111394644	393.72266	26.378479	12.37538611
8.053394532	8.047081	0.111466646	393.74405	26.381165	12.37732318
8.052826232	8.01222	0.11123991	393.7084	26.38507	12.37836368
8.0536389	8.011682	0.11139417	393.80807	26.379486	12.3759652
8.052430865	8.008133	0.11116481	393.80978	26.387787	12.37953027
8.052097805	8.053487	0.111328125	393.88052	26.390076	12.38172684
8.0536389	8.084337	0.1115334	393.9733	26.379486	12.37671107
8.052053573	8.088465	0.111670494	393.9759	26.39038	12.38373648
8.050783696	8.06872	0.1116519	393.95026	26.399109	12.38867607
8.051449651	8.072038	0.1116817	394.0456	26.394531	12.38619303
8.05116103	8.091072	0.11167574	394.1256	26.396515	12.38730643
8.050859189	8.119019	0.11189413	394.08917	26.39859	12.38967415
8.050859189	8.082676	0.11170101	394.14017	26.39859	12.38863958
8.049935899	8.1280155	0.11195016	394.15897	26.404938	12.39363816
8.049896051	8.145311	0.112115145	394.2083	26.405212	12.39468014
8.050535115	8.119248	0.1119585	394.32574	26.400818	12.391305
8.049825082	8.11601	0.11172891	394.2886	26.4057	12.39289265
8.049833808	8.164412	0.11199832	394.35867	26.40564	12.39430129
8.049288048	8.147138	0.11178732	394.48553	26.409393	12.39533664
8.049505443	8.174497	0.11184621	394.48764	26.407898	12.39478945
8.048977315	8.167396	0.11181092	394.50934	26.41153	12.39669614
8.048569193	8.16743	0.11159611	394.56918	26.414337	12.3971649
8.04923919	8.196133	0.11156869	394.6382	26.409729	12.39435929
8.048751077	8.228342	0.111857176	394.5726	26.413086	12.39784171
8.048742208	8.202992	0.11163068	394.60526	26.413147	12.39666353
8.048533718	8.214911	0.11152506	394.56534	26.414581	12.39692505
8.049030678	8.231133	0.11145425	394.52313	26.411163	12.39457365
8.049345631	8.25025	0.11161637	394.47995	26.408997	12.39419233
8.048489375	8.277339	0.111709595	394.4745	26.414886	12.3980896
8.048045679	8.24715	0.11133504	394.29852	26.417938	12.39784375
8.047056384	8.291523	0.11147332	394.25543	26.424744	12.40251031
8.047074116	8.261141	0.1111362	394.1517	26.424622	12.40063394
8.047987967	8.308095	0.11126447	394.02484	26.418335	12.39769471
8.047371348	8.296806	0.1113677	393.81424	26.422577	12.40069463
8.048511474	8.282841	0.11122155	393.7655	26.414734	12.39538738
8.047970232	8.2862835	0.11100435	393.62482	26.418457	12.39637159
8.047074116	8.304193	0.111195564	393.5247	26.424622	12.40095197
8.048041172	8.289416	0.11100221	393.40088	26.417969	12.39607862
8.04741132	8.303169	0.11085534	393.3615	26.422302	12.39779123
8.048382809	8.309721	0.11087608	393.19116	26.415619	12.39404722
8.047380215	8.316244	0.11086464	393.19498	26.422516	12.39796448
8.048058908	8.312718	0.11087203	393.1193	26.417847	12.39531084
8.04879993	8.323253	0.111056805	393.01093	26.41275	12.39336015
8.047477892	8.319369	0.11114049	392.9801	26.421844	12.39905464
8.048546948	8.312001	0.111034155	392.9001	26.41449	12.3942427
8.048320731	8.348594	0.11137223	392.84027	26.416046	12.39695151
8.047477892	8.316136	0.11131525	392.7758	26.421844	12.39999086
8.047792739	8.33032	0.11140132	392.70276	26.419678	12.39920255
8.048755584	8.360542	0.11163068	392.68475	26.413055	12.39661045
8.04794799	8.323521	0.11139059	392.6235	26.41861	12.39852899
8.047659733	8.330141	0.11149073	392.59955	26.420593	12.40020934
8.048950707	8.3446455	0.11165404	392.60745	26.411713	12.3959613
8.048538225	8.330191	0.11158776	392.4922	26.41455	12.39724306
8.047965725	8.337419	0.11157417	392.41873	26.418488	12.39944208
8.048178696	8.340542	0.111638546	392.32272	26.417023	12.39894183
8.048613536	8.356185	0.11195922	392.3679	26.414032	12.39893417
8.048706732	8.328042	0.11181331	392.17126	26.413391	12.39778268
8.047619759	8.32637	0.11191106	392.23984	26.420868	12.40261973
8.047686334	8.34532	0.11213517	392.19678	26.42041	12.40355613
8.049785089	8.314838	0.1120379	392.19568	26.405975	12.39470665
8.047965725	8.344336	0.11217499	392.2095	26.418488	12.40266076
8.049341269	8.352602	0.112047195	392.16696	26.409027	12.39651764
8.048347335	8.365001	0.112159014	392.18066	26.415863	12.40106085
8.048613536	8.354516	0.11208248	392.10986	26.414032	12.39959449
8.04872447	8.375476	0.11222458	392.07138	26.413269	12.39991553
8.048759946	8.365979	0.11232829	392.02625	26.413025	12.40033034
8.04864465	8.389996	0.11249876	392.02344	26.413818	12.4017011
8.049509951	8.3614435	0.11226392	392.01443	26.407867	12.39700929
8.049252568	8.35715	0.11221695	391.97778	26.409637	12.39777903
8.049496572	8.384566	0.112234116	391.9848	26.407959	12.39690272
8.049589786	8.376271	0.11217666	391.94913	26.407318	12.39622502
8.050108966	8.407638	0.11230302	391.8978	26.403748	12.39484171
8.049514313	8.380548	0.112424135	391.84824	26.407837	12.39785027
8.05058835	8.390694	0.112487316	391.76434	26.400452	12.39392669
8.050415266	8.378565	0.112492085	391.6584	26.401642	12.39463908
8.050330908	8.379703	0.11246276	391.6904	26.402222	12.39481674
8.050699331	8.37948	0.112501144	391.63553	26.399689	12.39356037
8.049971385	8.378801	0.11236334	391.72626	26.404694	12.39571081
8.050606095	8.401108	0.112504005	391.59772	26.40033	12.39394568
8.051969185	8.3843	0.11243796	391.55594	26.39096	12.38818278
8.051121025	8.38278	0.11244869	391.6785	26.39679	12.39160598
8.050934684	8.400307	0.11262441	391.59653	26.398071	12.39328678
8.05072595	8.381456	0.11265135	391.65442	26.399506	12.39425942
8.051276534	8.38399	0.11247015	391.62445	26.395721	12.39110384
8.051875778	8.392575	0.112473965	391.69	26.391602	12.38874633
8.050557369	8.405513	0.112760544	391.64944	26.400665	12.39551335
8.051742655	8.4160795	0.11285639	391.6306	26.392517	12.3913233
8.051431902	8.430257	0.11293888	391.62128	26.394653	12.39299836
8.051844789	8.3977165	0.1127727	391.67322	26.391815	12.39046967
8.052244325	8.401309	0.11271334	391.63416	26.389069	12.38856621
8.052728442	8.405035	0.11264086	391.66006	26.385742	12.38625682
8.052932756	8.409293	0.11258793	391.6098	26.384338	12.3851625
8.053017016	8.403589	0.11260748	391.5963	26.383759	12.38493287
8.051440777	8.409094	0.112807035	391.66092	26.394592	12.39225683
8.052630654	8.426906	0.11290765	391.53082	26.386414	12.3880741
8.052111191	8.418379	0.11307955	391.64026	26.389984	12.39105636
8.053057036	8.39533	0.11297345	391.50168	26.383484	12.38673461
8.054260723	8.438144	0.11318421	391.45407	26.375214	12.38308715
8.053203587	8.394629	0.11292338	391.49307	26.382477	12.38588483
8.052883859	8.406759	0.112911224	391.3183	26.384674	12.38708846
8.054371938	8.425008	0.11307478	391.2594	26.37445	12.38205958
8.05358563	8.443356	0.11317134	391.2228	26.379852	12.38569714
8.054714042	8.410547	0.11313176	391.0197	26.3721	12.38100728
8.054891655	8.400219	0.113055944	390.92798	26.37088	12.37989631
8.054558418	8.410303	0.11301923	390.87115	26.373169	12.38102199
8.05513159	8.400607	0.11306548	390.863	26.369232	12.37899527
8.055527042	8.430913	0.11319637	390.75003	26.366516	12.37812721
8.054798335	8.407624	0.11325717	390.68234	26.371521	12.38134462
8.054571811	8.406986	0.113226175	390.6051	26.373077	12.38207748
8.055122708	8.412219	0.11353254	390.60828	26.369293	12.38153262
8.055295969	8.405367	0.11361623	390.6447	26.368103	12.38129342
8.056278001	8.41698	0.113665104	390.59265	26.361359	12.37765829
8.056380235	8.407758	0.11383724	390.58084	26.360657	12.37817476
8.055878115	8.3970995	0.11369991	390.5574	26.364105	12.3794316
8.055078302	8.4244175	0.11380768	390.47397	26.369598	12.3831828
8.056558058	8.383285	0.11373019	390.38376	26.359436	12.37689563
8.057251501	8.394263	0.11375761	390.37244	26.354675	12.37429076
8.055767009	8.411129	0.11383462	390.2869	26.364868	12.38059416
8.056669182	8.390466	0.11393857	390.32437	26.358673	12.37757098
8.056233583	8.364335	0.11379027	390.2151	26.361664	12.37850508
8.055691436	8.367588	0.11382103	390.13303	26.365387	12.38082125
8.055740362	8.36421	0.11376119	390.17075	26.365051	12.38030653
8.057175903	8.368224	0.11376929	389.99115	26.355194	12.37465333
8.057358127	8.400048	0.11406565	389.90753	26.353943	12.37551786
8.0561714	8.36769	0.114006996	389.89972	26.362091	12.37991288
8.05658471	8.371126	0.1141634	389.98538	26.359253	12.37911064
